;group_id;user;task_id;n_attempt;spatialDimension;percSpatialValue;PercentileSpatialAbove85;PercentileSpatialBelow15;engageDimension;percEngageValue;PercentileEngageAbove85;PercentileEngageBelow15;exploreDimension;percExploreValue;PercentileExploreAbove85;PercentileExploreBelow15;experimentDimension;percExperimentValue;PercentileExperimentAbove85;PercentileExperimentBelow15;reflexDimension;percReflexValue;PercentileReflexAbove85;PercentileReflexBelow15;errorRectDimension;percErrorRectValue;PercentileErrorRectAbove85;PercentileErrorRectBelow15;persistenceDimension;percPersistenceValue;PercentilePersistenceAbove85;PercentilePersistenceBelow15;completed
37;4fe25833f555e9903d2bb6bbeec3fbfb;b2531b7f78817a6d4acda4a109b7a431;Square Cross-Sections;10;0.6956521739130435;86.95652173913044;True;False;232.7390459999999;57.608695652173914;False;False;12.0;49.094202898550726;False;False;0.16648417432678864;23.91304347826087;False;False;92.885757;89.85507246376811;True;False;0.0;21.73913043478261;False;False;168.8640459999999;59.42028985507246;False;False;True
39;4fe25833f555e9903d2bb6bbeec3fbfb;d0eb9b379fb70519d83b457b6c85ec4d;Square Cross-Sections;1;0.08333333333333333;32.789855072463766;False;False;129.150168;36.95652173913044;False;False;11.0;38.768115942028984;False;False;0.11207316527466363;16.304347826086957;False;False;52.523672;70.28985507246377;False;False;0.0;21.73913043478261;False;False;98.150168;38.405797101449274;False;False;False
53;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Square Cross-Sections;10;0.0;15.579710144927537;False;False;89.532186;27.17391304347826;False;False;9.0;20.28985507246377;False;False;0.23729746323270806;47.46376811594203;False;False;32.002158;44.927536231884055;False;False;0.0;21.73913043478261;False;False;63.67504314285715;26.08695652173913;False;False;True
80;7a01ab37bd2729626dcaf96166390315;17db09f3cda608d44115c85fddc3c9ad;Square Cross-Sections;8;0.2903225806451613;55.072463768115945;False;False;214.87966100000003;53.98550724637681;False;False;14.0;71.01449275362319;False;False;0.18832978249628254;29.71014492753623;False;False;69.227879;82.6086956521739;False;False;2.0;68.1159420289855;False;False;151.9231392608696;55.072463768115945;False;False;True
105;7a01ab37bd2729626dcaf96166390315;17f8fdb215276b60e1b97a24962ad0f2;Square Cross-Sections;10;0.6233766233766234;82.2463768115942;False;False;492.746664;82.97101449275362;False;False;14.0;71.01449275362319;False;False;0.25115438851537775;54.34782608695652;False;False;38.182905000000005;55.79710144927536;False;False;2.0;68.1159420289855;False;False;363.9180925714286;84.05797101449275;False;False;True
134;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Square Cross-Sections;10;0.13333333333333333;36.95652173913044;False;False;281.5251840000001;64.4927536231884;False;False;16.0;88.04347826086956;False;False;0.20209001040794886;32.971014492753625;False;False;141.772285;94.56521739130434;True;False;1.0;52.89855072463768;False;False;157.56222103703712;57.2463768115942;False;False;True
157;7a01ab37bd2729626dcaf96166390315;29fba46101c93b24f73945ea1e3994ef;Square Cross-Sections;10;0.0;15.579710144927537;False;False;4.6129739999999995;2.1739130434782608;False;False;3.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;21.73913043478261;False;False;1.612974;2.1739130434782608;False;True;False
158;7a01ab37bd2729626dcaf96166390315;29fba46101c93b24f73945ea1e3994ef;Square Cross-Sections;19;0.6171122994652407;81.8840579710145;False;False;486.4578850000001;81.8840579710145;False;False;25.0;99.09420289855072;True;False;0.2225296010904973;40.94202898550725;False;False;32.682243;45.65217391304348;False;False;4.0;84.60144927536231;False;False;360.5860901282052;83.69565217391305;False;False;False
195;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Square Cross-Sections;10;0.7571766476722933;90.21739130434783;True;False;1620.4324439999991;100.0;True;False;23.0;97.64492753623189;True;False;0.3322121903020163;86.95652173913044;True;False;38.59546051851852;57.2463768115942;False;False;5.0;89.1304347826087;True;False;823.5922073136086;98.55072463768116;True;False;False
196;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Square Cross-Sections;35;0.0;15.579710144927537;False;False;52.188152;14.855072463768115;False;True;10.0;28.26086956521739;False;False;0.3493767356146875;90.57971014492753;True;False;28.073281;36.231884057971016;False;False;0.0;21.73913043478261;False;False;30.438152000000002;13.405797101449275;False;True;True
223;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Square Cross-Sections;10;0.5;74.09420289855072;False;False;347.610454;72.46376811594203;False;False;12.0;49.094202898550726;False;False;0.4132266181567457;97.10144927536231;True;False;95.43326099999999;90.94202898550725;True;False;0.0;21.73913043478261;False;False;279.99506938461536;75.72463768115942;False;False;True
231;7a01ab37bd2729626dcaf96166390315;4e4715f7254217e3086e400c20c6c46a;Square Cross-Sections;11;0.46153846153846156;69.56521739130434;False;False;99.46347300000001;29.347826086956523;False;False;9.0;20.28985507246377;False;False;0.22577238723724624;42.391304347826086;False;False;35.440646;51.81159420289855;False;False;0.0;21.73913043478261;False;False;69.58847300000001;28.985507246376812;False;False;False
267;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Square Cross-Sections;10;0.48601398601398604;72.82608695652173;False;False;176.400459;45.65217391304348;False;False;16.0;88.04347826086956;False;False;0.3423777325450882;88.40579710144928;True;False;17.638923;17.753623188405797;False;False;1.0;52.89855072463768;False;False;121.63575311764706;44.20289855072464;False;False;True
289;7a01ab37bd2729626dcaf96166390315;70c2fe415227245dbd643fe14a70a22f;Square Cross-Sections;14;0.0;15.579710144927537;False;False;224.068339;55.43478260869565;False;False;9.0;20.28985507246377;False;False;0.2590510809202508;59.05797101449275;False;False;28.452716000000002;36.95652173913044;False;False;0.0;21.73913043478261;False;False;190.29056122222224;64.4927536231884;False;False;False
290;7a01ab37bd2729626dcaf96166390315;70c2fe415227245dbd643fe14a70a22f;Square Cross-Sections;15;0.0;15.579710144927537;False;False;89.35941799999999;26.81159420289855;False;False;12.0;49.094202898550726;False;False;0.32454670450398915;84.05797101449275;False;False;54.114639;71.37681159420289;False;False;0.0;21.73913043478261;False;False;51.43084657142856;22.10144927536232;False;False;True
307;7a01ab37bd2729626dcaf96166390315;7738af89c35a17ea95c600683473bb33;Square Cross-Sections;10;0.0;15.579710144927537;False;False;77.504725;21.73913043478261;False;False;9.0;20.28985507246377;False;False;0.3608231155049795;92.3913043478261;True;False;21.564236;23.18840579710145;False;False;0.0;21.73913043478261;False;False;50.726947222222215;20.28985507246377;False;False;True
338;7a01ab37bd2729626dcaf96166390315;82ad0b937435798fbb2091527e421451;Square Cross-Sections;11;0.7;87.31884057971014;True;False;79.488429;22.82608695652174;False;False;11.0;38.768115942028984;False;False;0.3094195553202893;80.07246376811594;False;False;42.344081;63.405797101449274;False;False;0.0;21.73913043478261;False;False;50.738429000000004;20.652173913043477;False;False;True
360;7a01ab37bd2729626dcaf96166390315;86e8f92f3a09a2f64ae0c8eedfbf7e53;Square Cross-Sections;10;0.0;15.579710144927537;False;False;67.64403200000001;18.47826086956522;False;False;8.0;15.76086956521739;False;False;0.3080899647804416;78.6231884057971;False;False;38.391971;56.52173913043478;False;False;0.0;21.73913043478261;False;False;51.894032;22.82608695652174;False;False;True
374;7a01ab37bd2729626dcaf96166390315;8722a7065bec725bd89027515a38ce3f;Square Cross-Sections;10;0.6875;86.23188405797102;True;False;204.20066099999997;51.44927536231884;False;False;11.0;38.768115942028984;False;False;0.530266222724133;99.27536231884058;True;False;20.349336;22.10144927536232;False;False;1.0;52.89855072463768;False;False;165.70066099999997;58.333333333333336;False;False;True
395;7a01ab37bd2729626dcaf96166390315;8b44d17f9b0196463b19431a948a9e98;Square Cross-Sections;10;0.25;49.094202898550726;False;False;98.68758399999997;28.6231884057971;False;False;11.0;38.768115942028984;False;False;0.44016731884110755;98.18840579710145;True;False;23.124214000000002;27.89855072463768;False;False;0.0;21.73913043478261;False;False;75.08758399999998;31.884057971014492;False;False;True
427;7a01ab37bd2729626dcaf96166390315;9b5657ee770823fe25d1c7aeb56e6bf5;Square Cross-Sections;12;0.35964912280701755;60.14492753623188;False;False;802.659174;95.28985507246377;True;False;15.0;80.07246376811594;False;False;0.2595506725744591;59.42028985507246;False;False;29.500885363636364;39.130434782608695;False;False;3.0;77.89855072463769;False;False;567.7901263809524;95.28985507246377;True;False;False
428;7a01ab37bd2729626dcaf96166390315;9b5657ee770823fe25d1c7aeb56e6bf5;Square Cross-Sections;14;0.13793103448275862;37.31884057971015;False;False;227.546447;56.52173913043478;False;False;14.0;71.01449275362319;False;False;0.36072052994280246;92.02898550724638;True;False;27.381375;33.333333333333336;False;False;2.0;68.1159420289855;False;False;149.73999538709677;53.6231884057971;False;False;True
441;7a01ab37bd2729626dcaf96166390315;9e663ef15cba5a9afa81c93d878e0142;Square Cross-Sections;10;0.0;15.579710144927537;False;False;109.82424800000001;32.2463768115942;False;False;10.0;28.26086956521739;False;False;0.34465969481475894;88.76811594202898;True;False;17.422538;17.391304347826086;False;False;1.0;52.89855072463768;False;False;85.1099622857143;35.14492753623188;False;False;True
463;7a01ab37bd2729626dcaf96166390315;a283b675d67d1d68be3638180a7e5be3;Square Cross-Sections;10;0.12962962962962962;36.594202898550726;False;False;568.191145;87.68115942028986;True;False;13.0;59.96376811594203;False;False;0.3416288857210755;88.04347826086956;True;False;30.48191314285714;40.94202898550725;False;False;8.0;95.65217391304348;True;False;419.4206531967214;89.4927536231884;True;False;True
478;7a01ab37bd2729626dcaf96166390315;a53cd649ff5a2d9179498975e93ac8a4;Square Cross-Sections;10;0.125;36.05072463768116;False;False;81.644713;23.91304347826087;False;False;12.0;49.094202898550726;False;False;0.27835839662306566;68.1159420289855;False;False;43.355977;64.85507246376811;False;False;0.0;21.73913043478261;False;False;45.76971299999999;18.115942028985508;False;False;True
503;7a01ab37bd2729626dcaf96166390315;c3db769de9f799bc76b49a478276d45e;Square Cross-Sections;10;0.0;15.579710144927537;False;False;175.90772199999998;44.927536231884055;False;False;9.0;20.28985507246377;False;False;0.38814220072176453;95.65217391304348;True;False;21.100701;22.463768115942027;False;False;0.0;21.73913043478261;False;False;111.0253690588235;42.7536231884058;False;False;False
504;7a01ab37bd2729626dcaf96166390315;c3db769de9f799bc76b49a478276d45e;Square Cross-Sections;13;0.25865800865800864;51.44927536231884;False;False;323.14154300000007;70.28985507246377;False;False;16.0;88.04347826086956;False;False;0.3396489167806769;87.31884057971014;True;False;36.254975;52.89855072463768;False;False;2.0;68.1159420289855;False;False;205.20820966666673;67.02898550724638;False;False;True
529;7a01ab37bd2729626dcaf96166390315;d73754f6b5d308b307e394440a59d165;Square Cross-Sections;10;0.16666666666666666;40.76086956521739;False;False;200.05914399999995;50.36231884057971;False;False;12.0;49.094202898550726;False;False;0.2969684672749004;75.72463768115942;False;False;27.641795333333334;33.69565217391305;False;False;3.0;77.89855072463769;False;False;151.28991323076917;54.710144927536234;False;False;True
551;7a01ab37bd2729626dcaf96166390315;eaee82f96dc626a30a8f6097beae44fa;Square Cross-Sections;10;0.0;15.579710144927537;False;False;92.945137;27.536231884057973;False;False;9.0;20.28985507246377;False;False;0.2928907587957116;73.91304347826087;False;False;48.890315;66.66666666666667;False;False;0.0;21.73913043478261;False;False;70.195137;29.347826086956523;False;False;True
568;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;Square Cross-Sections;11;0.1;34.60144927536232;False;False;288.163186;65.94202898550725;False;False;14.0;71.01449275362319;False;False;0.2726524097256803;65.57971014492753;False;False;31.661245;44.20289855072464;False;False;5.0;89.1304347826087;True;False;198.34500418181818;65.94202898550725;False;False;True
581;7a01ab37bd2729626dcaf96166390315;f58c606cf3549cbca186b628293cf2b3;Square Cross-Sections;11;0.15062388591800357;38.768115942028984;False;False;255.29502299999996;61.231884057971016;False;False;14.0;71.01449275362319;False;False;0.2852464957503803;69.92753623188406;False;False;22.091315;24.27536231884058;False;False;2.0;68.1159420289855;False;False;186.40313110810806;63.04347826086956;False;False;True
603;7a01ab37bd2729626dcaf96166390315;ff8662d59180b49cef99ccbea2414fac;Square Cross-Sections;11;0.5714285714285714;79.16666666666667;False;False;69.063247;19.202898550724637;False;False;9.0;20.28985507246377;False;False;0.31241775550453343;80.79710144927536;False;False;38.861089;57.608695652173914;False;False;0.0;21.73913043478261;False;False;48.313247000000004;18.47826086956522;False;False;True
630;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Square Cross-Sections;13;0.5;74.09420289855072;False;False;79.086185;22.463768115942027;False;False;13.0;59.96376811594203;False;False;0.37477596216044173;94.92753623188406;True;False;21.900492;23.91304347826087;False;False;1.0;52.89855072463768;False;False;48.33618499999999;18.840579710144926;False;False;True
631;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Square Cross-Sections;28;0.4375;67.02898550724638;False;False;225.994992;55.79710144927536;False;False;10.0;28.26086956521739;False;False;0.40632453092330684;96.37681159420289;True;False;26.414437999999997;30.797101449275363;False;False;3.0;77.89855072463769;False;False;183.35213485714286;61.594202898550726;False;False;True
652;8cbfa61cb2b025b16b04a8e470422960;1167e354a5b14bfe32706bdb0b67a0cf;Square Cross-Sections;10;0.0;15.579710144927537;False;False;74.47852900000001;21.014492753623188;False;False;7.0;13.94927536231884;False;True;0.4618830658001195;98.55072463768116;True;False;22.407318;25.0;False;False;0.0;21.73913043478261;False;False;48.878529;19.565217391304348;False;False;True
675;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Square Cross-Sections;12;0.0;15.579710144927537;False;False;4.875483;2.536231884057971;False;False;2.0;1.8115942028985508;False;True;0.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;21.73913043478261;False;False;2.875483;2.898550724637681;False;True;False
676;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Square Cross-Sections;13;0.0;15.579710144927537;False;False;185.70968599999998;48.188405797101446;False;False;10.0;28.26086956521739;False;False;0.2908970952333713;72.82608695652173;False;False;198.342541;97.82608695652173;True;False;0.0;21.73913043478261;False;False;146.95968599999998;52.53623188405797;False;False;False
677;8cbfa61cb2b025b16b04a8e470422960;1222fa9a94d30af5ffb6006472aa5537;Square Cross-Sections;15;0.9047619047619048;97.82608695652173;True;False;363.10851600000007;73.18840579710145;False;False;13.0;59.96376811594203;False;False;0.30890860189869185;79.34782608695652;False;False;49.79680233333333;67.7536231884058;False;False;1.0;52.89855072463768;False;False;221.38124327272735;68.47826086956522;False;False;True
693;8cbfa61cb2b025b16b04a8e470422960;23e976a7cd66724ad7ddf04707c29f64;Square Cross-Sections;10;0.5333333333333333;75.72463768115942;False;False;259.63964799999997;62.31884057971015;False;False;13.0;59.96376811594203;False;False;0.25498767594549365;56.88405797101449;False;False;30.536656999999998;41.30434782608695;False;False;1.0;52.89855072463768;False;False;213.8618702222222;67.7536231884058;False;False;True
716;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Square Cross-Sections;10;1.0;99.09420289855072;True;False;302.435528;67.02898550724638;False;False;14.0;71.01449275362319;False;False;0.3738528896717447;94.56521739130434;True;False;38.036716999999996;55.072463768115945;False;False;1.0;52.89855072463768;False;False;197.76886133333332;65.57971014492753;False;False;True
736;8cbfa61cb2b025b16b04a8e470422960;2accdfe177744666db2e039a12eca830;Square Cross-Sections;18;0.28;53.6231884057971;False;False;307.76351999999997;68.1159420289855;False;False;14.0;71.01449275362319;False;False;0.2581658712317094;57.608695652173914;False;False;22.238599999999998;24.63768115942029;False;False;2.0;68.1159420289855;False;False;235.9453381818182;70.65217391304348;False;False;False
737;8cbfa61cb2b025b16b04a8e470422960;2accdfe177744666db2e039a12eca830;Square Cross-Sections;27;0.4807692307692308;71.73913043478261;False;False;598.2201;89.85507246376811;True;False;17.0;92.93478260869566;True;False;0.253152648791039;55.79710144927536;False;False;19.632852;21.3768115942029;False;False;5.0;89.1304347826087;True;False;470.39031276595745;91.30434782608695;True;False;True
738;8cbfa61cb2b025b16b04a8e470422960;2accdfe177744666db2e039a12eca830;Square Cross-Sections;5;0.3611111111111111;60.507246376811594;False;False;510.00536700000004;83.33333333333333;False;False;23.0;97.64492753623189;True;False;0.20825128190252634;35.507246376811594;False;False;40.315791;59.78260869565217;False;False;7.0;93.84057971014492;True;False;367.1482241428572;84.42028985507247;False;False;False
749;8cbfa61cb2b025b16b04a8e470422960;4610cc6adb8b0aeea29d5eb053a8bcc5;Square Cross-Sections;10;0.4444444444444444;68.1159420289855;False;False;98.90958100000002;28.985507246376812;False;False;11.0;38.768115942028984;False;False;0.35429237835206945;90.94202898550725;True;False;18.344664;18.47826086956522;False;False;1.0;52.89855072463768;False;False;73.19529528571431;31.159420289855074;False;False;True
765;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Square Cross-Sections;10;0.5033687943262412;75.0;False;False;1252.788737;98.55072463768116;True;False;17.0;92.93478260869566;True;False;0.16313060660030207;23.18840579710145;False;False;226.96611000000001;98.55072463768116;True;False;15.0;99.6376811594203;True;False;817.8051304426231;98.18840579710145;True;False;False
766;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Square Cross-Sections;13;0.0;15.579710144927537;False;False;63.87017700000001;17.391304347826086;False;False;10.0;28.26086956521739;False;False;0.32524421072923754;84.78260869565217;False;False;28.546141;37.31884057971015;False;False;0.0;21.73913043478261;False;False;40.12017700000001;16.666666666666668;False;False;True
791;8cbfa61cb2b025b16b04a8e470422960;49ab334e3991f54ab1e2d11869834191;Square Cross-Sections;10;0.25;49.094202898550726;False;False;190.62904200000003;49.27536231884058;False;False;13.0;59.96376811594203;False;False;0.15989396460965927;21.73913043478261;False;False;52.946262;71.01449275362319;False;False;2.0;68.1159420289855;False;False;144.7059650769231;51.44927536231884;False;False;True
807;8cbfa61cb2b025b16b04a8e470422960;4ae4eb7fe5a30b7ea567ee1ffd3ce9b5;Square Cross-Sections;13;0.0;15.579710144927537;False;False;122.763021;35.869565217391305;False;False;10.0;28.26086956521739;False;False;0.2823404732581963;68.84057971014492;False;False;68.299155;81.15942028985508;False;False;0.0;21.73913043478261;False;False;93.013021;36.95652173913044;False;False;True
808;8cbfa61cb2b025b16b04a8e470422960;4cac6d6f0016fa63c459c4e9d0aa16b1;Square Cross-Sections;11;0.0;15.579710144927537;False;False;479.85801700000013;81.52173913043478;False;False;10.0;28.26086956521739;False;False;0.34006188249985486;87.68115942028986;True;False;85.569357;88.40579710144928;True;False;1.0;52.89855072463768;False;False;320.87706461904776;80.79710144927536;False;False;False
813;8cbfa61cb2b025b16b04a8e470422960;5adfb464337689314d03622f9f0b10c7;Square Cross-Sections;11;0.0;15.579710144927537;False;False;77.786428;22.10144927536232;False;False;10.0;28.26086956521739;False;False;0.2651181663468568;61.594202898550726;False;False;31.554985000000002;43.11594202898551;False;False;0.0;21.73913043478261;False;False;50.95309466666667;21.3768115942029;False;False;True
817;8cbfa61cb2b025b16b04a8e470422960;63ff74c01bb9518553cbde97472cb82a;Square Cross-Sections;11;0.5569230769230769;77.53623188405797;False;False;233.42495999999997;57.971014492753625;False;False;14.0;71.01449275362319;False;False;0.3641996056446425;92.7536231884058;True;False;19.217442000000002;20.652173913043477;False;False;3.0;77.89855072463769;False;False;150.70273777777774;53.98550724637681;False;False;True
822;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;Square Cross-Sections;12;0.3728813559322034;61.594202898550726;False;False;428.6811269999999;79.34782608695652;False;False;12.0;49.094202898550726;False;False;0.15628576812983874;20.652173913043477;False;False;149.81323;96.01449275362319;True;False;4.0;84.60144927536231;False;False;284.7074427894736;76.44927536231884;False;False;False
823;8cbfa61cb2b025b16b04a8e470422960;8572b2a0310a5e510f661e7817120458;Square Cross-Sections;19;0.0;15.579710144927537;False;False;36.192283;12.318840579710145;False;False;3.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;21.73913043478261;False;False;33.192283;14.492753623188406;False;True;False
841;8cbfa61cb2b025b16b04a8e470422960;86eafa4b05f579291048d9f8e4e715fd;Square Cross-Sections;10;0.15789473684210525;39.492753623188406;False;False;121.94700199999997;35.507246376811594;False;False;9.0;20.28985507246377;False;False;0.2889936379795442;71.37681159420289;False;False;22.568062;26.44927536231884;False;False;0.0;21.73913043478261;False;False;90.05811311111108;36.594202898550726;False;False;False
842;8cbfa61cb2b025b16b04a8e470422960;86eafa4b05f579291048d9f8e4e715fd;Square Cross-Sections;12;0.23076923076923078;46.3768115942029;False;False;130.32189099999997;37.31884057971015;False;False;13.0;59.96376811594203;False;False;0.34528805171414145;89.1304347826087;True;False;19.042475333333336;20.28985507246377;False;False;1.0;52.89855072463768;False;False;87.55266023076919;35.869565217391305;False;False;True
867;8cbfa61cb2b025b16b04a8e470422960;8e27fc67618a1dcc6930342eb60c293a;Square Cross-Sections;10;0.4642857142857143;70.47101449275362;False;False;318.5553100000002;69.56521739130434;False;False;16.0;88.04347826086956;False;False;0.2761559439088116;67.3913043478261;False;False;27.737214;34.05797101449275;False;False;1.0;52.89855072463768;False;False;228.76583631578964;69.92753623188406;False;False;True
886;8cbfa61cb2b025b16b04a8e470422960;a86925711409ca9c76b1f1c1ef43d281;Square Cross-Sections;10;0.8145161290322581;93.84057971014492;True;False;565.8129149999997;87.31884057971014;True;False;14.0;71.01449275362319;False;False;0.1716450688979297;24.63768115942029;False;False;57.478450333333335;74.6376811594203;False;False;2.0;68.1159420289855;False;False;408.92829961538445;88.04347826086956;True;False;True
887;8cbfa61cb2b025b16b04a8e470422960;a86925711409ca9c76b1f1c1ef43d281;Square Cross-Sections;19;0.0;15.579710144927537;False;False;6.700766;3.9855072463768115;False;False;3.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;21.73913043478261;False;False;3.700766;3.9855072463768115;False;True;False
918;8cbfa61cb2b025b16b04a8e470422960;c63e4c7092dc66e2c40ac54e40e2589d;Square Cross-Sections;1;0.5765104460756635;80.07246376811594;False;False;654.559319;91.66666666666667;True;False;19.0;94.92753623188406;True;False;0.29011917830883593;72.10144927536231;False;False;33.48573445454545;48.188405797101446;False;False;6.0;92.02898550724638;True;False;473.7523014561403;91.66666666666667;True;False;True
933;8cbfa61cb2b025b16b04a8e470422960;d74e4aa0805fc05a35d64a50fc0e84de;Square Cross-Sections;11;0.25;49.094202898550726;False;False;62.77123799999999;17.028985507246375;False;False;10.0;28.26086956521739;False;False;0.3170073050023768;82.2463768115942;False;False;22.562357;26.08695652173913;False;False;0.0;21.73913043478261;False;False;45.02123799999999;17.753623188405797;False;False;True
939;8cbfa61cb2b025b16b04a8e470422960;dae8f18dec37209033af50bf2bc6722d;Square Cross-Sections;10;0.25;49.094202898550726;False;False;44.353367000000006;13.768115942028986;False;True;8.0;15.76086956521739;False;False;0.3558075395419528;91.30434782608695;True;False;22.539246;25.72463768115942;False;False;0.0;21.73913043478261;False;False;28.603367000000002;13.043478260869565;False;True;True
947;8cbfa61cb2b025b16b04a8e470422960;f328f213fa502ed9b06a2f5f6ed88086;Square Cross-Sections;11;0.18181818181818182;42.391304347826086;False;False;159.851577;42.028985507246375;False;False;12.0;49.094202898550726;False;False;0.2668428952430938;63.405797101449274;False;False;33.700799;48.91304347826087;False;False;0.0;21.73913043478261;False;False;106.03339518181818;41.666666666666664;False;False;True
967;8cbfa61cb2b025b16b04a8e470422960;f5c577edc3b46150d0cbae675ee7e459;Square Cross-Sections;10;0.5714285714285714;79.16666666666667;False;False;240.713218;59.05797101449275;False;False;23.0;97.64492753623189;True;False;0.4173698344269169;97.46376811594203;True;False;39.363036;58.333333333333336;False;False;0.0;21.73913043478261;False;False;173.11321800000002;59.78260869565217;False;False;True
979;8cbfa61cb2b025b16b04a8e470422960;f7ab47845da1e7938d6eacd273fff776;Square Cross-Sections;10;1.0394736842105263;99.6376811594203;True;False;210.55172999999996;53.26086956521739;False;False;18.0;94.3840579710145;True;False;0.224457093789225;41.666666666666664;False;False;51.622417999999996;69.56521739130434;False;False;0.0;21.73913043478261;False;False;163.75172999999995;57.971014492753625;False;False;False
980;8cbfa61cb2b025b16b04a8e470422960;f7ab47845da1e7938d6eacd273fff776;Square Cross-Sections;11;0.25;49.094202898550726;False;False;69.795593;19.92753623188406;False;False;9.0;20.28985507246377;False;False;0.27576389946032054;67.02898550724638;False;False;31.515518;42.7536231884058;False;False;0.0;21.73913043478261;False;False;52.99559299999999;23.18840579710145;False;False;True
996;8cbfa61cb2b025b16b04a8e470422960;fd8558801677dd29161b880a74cb9c81;Square Cross-Sections;11;0.125;36.05072463768116;False;False;97.496872;28.26086956521739;False;False;10.0;28.26086956521739;False;False;0.39929518574951806;96.01449275362319;True;False;14.229997000000001;16.666666666666668;False;False;0.0;21.73913043478261;False;False;70.796872;30.07246376811594;False;False;True
1003;95cd1f045a0329cf5595ae734ae7ae43;15246dfc4342ffe2601e4ecee9017eea;Square Cross-Sections;8;0.2415329768270945;47.10144927536232;False;False;470.0692520000003;81.15942028985508;False;False;15.0;80.07246376811594;False;False;0.09819404721976759;15.579710144927537;False;False;23.293643;28.26086956521739;False;False;4.0;84.60144927536231;False;False;336.0692520000003;81.8840579710145;False;False;False
1008;95cd1f045a0329cf5595ae734ae7ae43;62dad8bdc4268597b3ee4964cc2a3a87;Square Cross-Sections;12;0.0;15.579710144927537;False;False;8.86277;5.434782608695652;False;False;3.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;21.73913043478261;False;False;5.862769999999999;6.159420289855072;False;True;False
1018;95cd1f045a0329cf5595ae734ae7ae43;c08daa0a4e7dfc7899ae8ffd4b5b1f45;Square Cross-Sections;11;0.075;31.884057971014492;False;False;432.3791630000002;79.71014492753623;False;False;12.0;49.094202898550726;False;False;0.21872182901087692;38.768115942028984;False;False;79.95105699999999;86.59420289855072;True;False;3.0;77.89855072463769;False;False;305.47672397560996;80.07246376811594;False;False;False
1019;95cd1f045a0329cf5595ae734ae7ae43;c08daa0a4e7dfc7899ae8ffd4b5b1f45;Square Cross-Sections;14;0.2205119335869941;44.20289855072464;False;False;789.741174;94.56521739130434;True;False;16.0;88.04347826086956;False;False;0.21182955415649646;36.95652173913044;False;False;65.300676;78.98550724637681;False;False;8.0;95.65217391304348;True;False;567.7803896862745;94.92753623188406;True;False;False
1022;95cd1f045a0329cf5595ae734ae7ae43;c90e00e6590150ee969146996428ed57;Square Cross-Sections;10;0.826908781990018;94.92753623188406;True;False;1304.990424;99.27536231884058;True;False;16.0;88.04347826086956;False;False;0.06842380576659302;13.768115942028986;False;True;423.627292;99.27536231884058;True;False;8.0;95.65217391304348;True;False;941.0131512727273;99.6376811594203;True;False;False
1023;95cd1f045a0329cf5595ae734ae7ae43;c90e00e6590150ee969146996428ed57;Square Cross-Sections;9;0.0;15.579710144927537;False;False;39.919303;12.681159420289855;False;False;3.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;6.340579710144928;False;True;0.0;21.73913043478261;False;False;35.919303;14.855072463768115;False;True;False
1038;95cd1f045a0329cf5595ae734ae7ae43;d1b81842e7f52c7e4bfee0b60735bdf1;Square Cross-Sections;1;0.0;15.579710144927537;False;False;209.57826900000003;52.89855072463768;False;False;10.0;28.26086956521739;False;False;0.1672760791151887;24.27536231884058;False;False;65.064662;78.26086956521739;False;False;3.0;77.89855072463769;False;False;165.70326900000003;58.69565217391305;False;False;False
